temp,hum,soilmoisture,rain,ph
30,84,81,"No Rain",7
30,84,81,"No Rain",7
30,84,81,"No Rain",7
30,84,80,"No Rain",7
30,84,84,"No Rain",7
30,84,84,"No Rain",7
30,84,86,"No Rain",7
30,84,86,"No Rain",7
30,84,82,"No Rain",7
30,84,82,"No Rain",7
30,84,79,"No Rain",7
30,84,80,"No Rain",7
30,84,81,"No Rain",7
30,84,80,"No Rain",7
30,84,85,"No Rain",7
30,84,85,"No Rain",7
30,84,85,"No Rain",7
30,84,86,"No Rain",7
30,84,82,"No Rain",7
30,84,82,"No Rain",7
30,84,80,"No Rain",7
30,84,80,"No Rain",7
30,84,82,"No Rain",7
30,84,82,"No Rain",7
30,84,85,"No Rain",7
30,84,85,"No Rain",7
30,84,84,"No Rain",7
30,84,85,"No Rain",7
30,84,81,"No Rain",7
30,84,82,"No Rain",7
30,84,81,"No Rain",7
30,84,81,"No Rain",7
30,84,84,"No Rain",7
30,84,84,"No Rain",7
30,84,85,"No Rain",7
30,84,86,"No Rain",7
30,84,83,"No Rain",7
30,84,84,"No Rain",7
30,84,81,"No Rain",7
30,84,81,"No Rain",7
30,84,82,"No Rain",7
30,84,82,"No Rain",7
30,84,85,"No Rain",7
30,84,85,"No Rain",7
30,84,85,"No Rain",7
30,84,85,"No Rain",7
30,84,82,"No Rain",7
30,84,82,"No Rain",7
30,84,80,"No Rain",7
30,84,80,"No Rain",7
30,84,83,"No Rain",7
30,84,83,"No Rain",7
30,84,86,"No Rain",7
30,84,85,"No Rain",7
30,84,84,"No Rain",7
30,84,85,"No Rain",7
30,84,82,"No Rain",7
30,84,83,"No Rain",7
30,84,81,"No Rain",7
30,84,81,"No Rain",7
30,84,82,"No Rain",7
30,84,82,"No Rain",7
30,84,85,"No Rain",7
30,84,85,"No Rain",7
30,84,85,"No Rain",7
30,84,85,"No Rain",7
30,84,84,"No Rain",7
30,84,85,"No Rain",7
30,84,81,"No Rain",7
30,84,82,"No Rain",7
30,84,81,"No Rain",7
30,84,81,"No Rain",7
30,84,83,"No Rain",7
30,84,82,"No Rain",7
30,84,85,"No Rain",7
30,84,84,"No Rain",7
30,84,86,"No Rain",7
30,84,86,"No Rain",7
30,84,84,"No Rain",7
30,84,85,"No Rain",7
30,84,82,"No Rain",7
30,84,83,"No Rain",7
30,84,81,"No Rain",7
30,84,81,"No Rain",7
30,84,82,"No Rain",7
30,84,82,"No Rain",7
30,84,86,"No Rain",7
30,84,85,"No Rain",7
30,84,87,"No Rain",7
30,84,87,"No Rain",7
30,84,86,"No Rain",7
30,84,86,"No Rain",7
30,84,83,"No Rain",7
30,84,84,"No Rain",7
30,84,81,"No Rain",7
30,84,82,"No Rain",7
30,84,81,"No Rain",7
30,84,81,"No Rain",7
30,84,83,"No Rain",7
30,84,82,"No Rain",7
30,84,85,"No Rain",7
30,84,85,"No Rain",7
30,84,86,"No Rain",7
30,84,86,"No Rain",7
30,84,84,"No Rain",7
30,84,86,"No Rain",7
30,84,83,"No Rain",7
30,84,84,"No Rain",7
30,84,81,"No Rain",7
30,84,82,"No Rain",7
30,84,81,"No Rain",7
30,84,81,"No Rain",7
30,84,84,"No Rain",7
30,84,83,"No Rain",7
30,84,86,"No Rain",7
30,84,85,"No Rain",7
30,84,87,"No Rain",7
30,84,86,"No Rain",7
30,84,86,"No Rain",7
30,84,86,"No Rain",7
30,84,85,"No Rain",7
30,84,86,"No Rain",7
30,84,83,"No Rain",7
30,84,84,"No Rain",7
30,84,81,"No Rain",7
30,84,83,"No Rain",7
30,84,81,"No Rain",7
30,84,82,"No Rain",7
30,84,82,"No Rain",7
30,84,82,"No Rain",7
30,84,83,"No Rain",7
30,84,82,"No Rain",7
30,84,85,"No Rain",7
30,84,84,"No Rain",7
30,84,86,"No Rain",7
30,84,85,"No Rain",7
30,84,86,"No Rain",7
30,84,86,"No Rain",7
30,84,86,"No Rain",7
30,84,86,"No Rain",7
30,84,84,"No Rain",7
30,84,85,"No Rain",7
30,84,82,"No Rain",7
30,84,83,"No Rain",7
30,84,81,"No Rain",7
30,84,82,"No Rain",7
30,84,80,"No Rain",7
30,84,81,"No Rain",7
30,84,81,"No Rain",7
30,84,81,"No Rain",7
30,84,82,"No Rain",7
30,84,82,"No Rain",7
30,84,84,"No Rain",7
30,84,82,"No Rain",7
30,84,85,"No Rain",7
30,84,83,"No Rain",7
30,84,86,"No Rain",7
30,84,84,"No Rain",7
30,84,86,"No Rain",7
30,84,85,"No Rain",7
30,84,86,"No Rain",7
30,84,86,"No Rain",7
30,84,86,"No Rain",7
30,84,86,"No Rain",7
30,84,85,"No Rain",7
30,84,86,"No Rain",7
30,84,84,"No Rain",7
30,84,86,"No Rain",7
30,84,83,"No Rain",7
30,84,85,"No Rain",7
30,84,82,"No Rain",7
30,84,84,"No Rain",7
30,84,81,"No Rain",7
30,84,83,"No Rain",7
30,84,81,"No Rain",7
30,84,81,"No Rain",7
30,84,80,"No Rain",7
30,84,81,"No Rain",7
30,84,80,"No Rain",7
30,84,80,"No Rain",7
30,84,81,"No Rain",7
30,84,80,"No Rain",7
30,84,82,"No Rain",7
30,84,81,"No Rain",7
30,84,84,"No Rain",7
30,84,82,"No Rain",7
30,84,85,"No Rain",7
30,84,84,"No Rain",7
30,84,85,"No Rain",7
30,84,85,"No Rain",7
30,84,85,"No Rain",7
30,84,85,"No Rain",7
30,84,84,"No Rain",7
30,84,85,"No Rain",7
30,84,83,"No Rain",7
30,84,85,"No Rain",7
30,84,82,"No Rain",7
30,84,83,"No Rain",7
30,84,80,"No Rain",7
30,84,82,"No Rain",7
30,84,80,"No Rain",7
30,84,81,"No Rain",7
30,84,81,"No Rain",7
30,84,81,"No Rain",7
30,84,83,"No Rain",7
30,84,82,"No Rain",7
30,84,85,"No Rain",7
30,84,84,"No Rain",7
30,84,86,"No Rain",7
30,84,86,"No Rain",7
30,84,85,"No Rain",7
30,84,86,"No Rain",7
30,84,84,"No Rain",7
30,84,85,"No Rain",7
30,84,82,"No Rain",7
30,84,83,"No Rain",7
30,84,81,"No Rain",7
30,84,81,"No Rain",7
30,84,81,"No Rain",7
30,84,81,"No Rain",7
30,84,83,"No Rain",7
30,84,82,"No Rain",7
30,84,85,"No Rain",7
30,84,84,"No Rain",7
30,84,86,"No Rain",7
30,84,87,"No Rain",7
30,86,79,"No Rain",7
30,86,80,"No Rain",7
30,97,79,"No Rain",7
30,97,81,"No Rain",7
30,99,78,"No Rain",7
30,99,79,"No Rain",7
30,99,78,"No Rain",7
30,99,78,"No Rain",7
30,99,79,"No Rain",7
30,99,79,"No Rain",7
30,99,81,"No Rain",7
30,99,80,"No Rain",7
30,99,83,"No Rain",7
30,99,82,"No Rain",7
30,98,84,"No Rain",7
30,98,84,"No Rain",7
30,96,84,"No Rain",7
30,96,85,"No Rain",7
30,94,82,"No Rain",7
30,94,83,"No Rain",7
30,93,80,"No Rain",7
30,93,82,"No Rain",7
30,92,80,"No Rain",7
30,92,80,"No Rain",7
30,91,80,"No Rain",7
30,91,80,"No Rain",7
30,91,82,"No Rain",7
30,91,79,"Light Rain",7
30,90,82,"Light Rain",7
30,90,78,"Light Rain",7
30,94,70,"Light Rain",7
30,94,71,"Light Rain",7
30,98,74,"Light Rain",7
30,98,76,"Light Rain",7
30,99,76,"Light Rain",7
30,99,78,"Light Rain",7
30,99,76,"Light Rain",7
30,99,78,"Light Rain",7
30,99,74,"Light Rain",7
30,99,76,"Light Rain",7
30,96,74,"Light Rain",7
30,96,75,"Light Rain",7
30,94,75,"Light Rain",7
30,94,75,"Light Rain",7
30,93,77,"Light Rain",7
30,93,76,"Light Rain",7
30,92,79,"Light Rain",7
30,92,78,"Light Rain",7
30,91,79,"Light Rain",7
30,91,80,"Light Rain",7
30,91,79,"Light Rain",7
30,91,80,"Light Rain",7
30,91,78,"Light Rain",7
30,91,79,"Light Rain",7
30,90,76,"Light Rain",7
30,90,77,"Light Rain",7
30,90,75,"Light Rain",7
30,90,76,"Light Rain",7
30,90,76,"Light Rain",7
30,90,76,"Light Rain",7
30,90,78,"Light Rain",7
30,90,78,"Light Rain",7
30,90,80,"Light Rain",7
30,90,79,"Light Rain",7
30,89,81,"Light Rain",7
30,89,81,"Light Rain",7
30,89,81,"Light Rain",7
30,89,81,"Light Rain",7
30,89,79,"Light Rain",7
30,89,80,"Light Rain",7
30,89,76,"Light Rain",7
30,89,77,"Light Rain",7
30,89,75,"Light Rain",7
30,89,75,"Light Rain",7
30,89,76,"Light Rain",7
30,89,76,"Light Rain",7
30,89,78,"Light Rain",7
30,89,77,"Light Rain",7
30,89,80,"Light Rain",7
30,89,79,"Light Rain",7
30,89,80,"Light Rain",7
30,89,80,"Light Rain",7
30,88,78,"Light Rain",7
30,88,80,"Light Rain",7
30,88,77,"Light Rain",7
30,88,78,"Light Rain",7
30,88,76,"Light Rain",7
30,88,76,"Light Rain",7
30,88,77,"Light Rain",7
30,88,75,"Light Rain",7
30,88,79,"Light Rain",7
30,88,78,"Light Rain",7
30,88,80,"Light Rain",7
30,88,80,"Light Rain",7
30,88,79,"Light Rain",7
30,88,80,"Light Rain",7
30,88,76,"Light Rain",7
30,88,77,"Light Rain",7
30,88,75,"Light Rain",7
30,88,75,"Light Rain",7
30,88,75,"Light Rain",7
30,88,75,"Light Rain",7
30,88,78,"Light Rain",7
30,88,78,"Light Rain",7
30,88,80,"Light Rain",7
30,88,79,"Light Rain",7
30,88,79,"Light Rain",7
30,88,80,"Light Rain",7
30,88,76,"Light Rain",7
30,88,78,"Light Rain",7
30,88,74,"Light Rain",7
30,88,76,"Light Rain",7
30,88,74,"Light Rain",7
30,88,74,"Light Rain",7
30,88,77,"Light Rain",7
30,88,75,"Light Rain",7
30,88,78,"Light Rain",7
30,88,78,"Light Rain",7
30,88,79,"Light Rain",7
30,88,80,"Light Rain",7
30,88,78,"Light Rain",7
30,88,79,"Light Rain",7
30,87,74,"Light Rain",7
30,87,76,"Light Rain",7
30,87,74,"Light Rain",7
30,87,74,"Light Rain",7
30,87,74,"Light Rain",7
30,87,73,"Light Rain",7
30,87,77,"Light Rain",7
30,87,76,"Light Rain",7
30,87,79,"Light Rain",7
30,87,78,"Light Rain",7
30,87,79,"Light Rain",7
30,87,79,"Light Rain",7
30,87,79,"Light Rain",7
30,87,79,"Light Rain",7
30,87,77,"Light Rain",7
30,87,78,"Light Rain",7
30,87,75,"Light Rain",7
30,87,74,"Light Rain",7
30,87,73,"Light Rain",7
30,87,74,"Light Rain",7
30,87,73,"Light Rain",7
30,87,74,"Light Rain",7
30,87,73,"Light Rain",7
30,87,74,"Light Rain",7
30,88,75,"Light Rain",7
30,88,74,"Light Rain",7
30,88,75,"Light Rain",7
30,88,74,"Light Rain",7
30,88,77,"Light Rain",7
30,88,75,"Light Rain",7
30,87,76,"Light Rain",7
30,87,78,"Light Rain",7
30,87,77,"Light Rain",7
30,87,80,"Light Rain",7
30,88,80,"Light Rain",7
30,88,80,"Light Rain",7
30,88,78,"Light Rain",7
30,88,80,"Light Rain",7
30,87,76,"Light Rain",7
30,87,78,"Light Rain",7
30,87,75,"Light Rain",7
30,87,76,"Light Rain",7
30,87,74,"Light Rain",7
30,87,75,"Light Rain",7
30,87,75,"Light Rain",7
30,87,74,"Light Rain",7
30,87,76,"Light Rain",7
30,87,73,"Light Rain",7
30,87,78,"Light Rain",7
30,87,77,"Light Rain",7
30,87,79,"Light Rain",7
30,87,78,"Light Rain",7
30,87,79,"Light Rain",7
30,87,79,"Light Rain",7
30,87,79,"Light Rain",7
30,87,79,"Light Rain",7
30,87,77,"Light Rain",7
30,87,77,"Light Rain",7
30,87,74,"Light Rain",7
30,87,77,"Light Rain",7
30,87,74,"Light Rain",7
30,87,77,"Light Rain",7
30,87,74,"Light Rain",7
30,87,75,"Light Rain",7
30,87,74,"Light Rain",7
30,87,75,"Light Rain",7
30,87,73,"Light Rain",7
30,87,72,"Light Rain",7
30,87,73,"Light Rain",7
30,87,73,"Light Rain",7
30,87,73,"Light Rain",7
30,87,72,"Light Rain",7
30,87,75,"Light Rain",7
30,87,73,"Light Rain",7
30,87,75,"Light Rain",7
30,87,74,"Light Rain",7
30,87,76,"Light Rain",7
30,87,76,"Light Rain",7
30,87,78,"Light Rain",7
30,87,77,"Light Rain",7
30,87,78,"Light Rain",7
30,87,77,"Light Rain",7
30,87,78,"Light Rain",7
30,87,77,"Light Rain",7
30,87,76,"Light Rain",7
30,87,77,"Light Rain",7
30,87,78,"Light Rain",7
30,87,78,"Light Rain",7
30,87,76,"Light Rain",7
30,87,79,"Light Rain",7
30,87,76,"Light Rain",7
30,87,78,"Light Rain",7
30,87,76,"Light Rain",7
30,87,79,"Light Rain",7
30,87,76,"Light Rain",7
30,87,79,"Light Rain",7
30,87,76,"Light Rain",7
30,87,79,"Light Rain",7
30,87,77,"Light Rain",7
30,87,78,"Light Rain",7
30,87,77,"Light Rain",7
30,87,78,"Light Rain",7
30,88,77,"Light Rain",7
30,88,77,"Light Rain",7
30,88,77,"Light Rain",7
30,88,77,"Light Rain",7
30,88,77,"Light Rain",7
30,88,76,"Light Rain",7
30,88,78,"Light Rain",7
30,88,77,"Light Rain",7
30,88,79,"Light Rain",7
30,88,78,"Light Rain",7
30,88,81,"Light Rain",7
30,88,79,"Light Rain",7
30,88,82,"Light Rain",7
30,88,80,"Light Rain",7
30,88,83,"Light Rain",7
30,88,82,"Light Rain",7
30,88,83,"Light Rain",7
30,88,82,"Light Rain",7
30,87,83,"Light Rain",7
30,87,83,"Light Rain",7
30,87,82,"Light Rain",7
30,87,83,"Light Rain",7
30,87,81,"Light Rain",7
30,87,82,"Light Rain",7
30,87,79,"Light Rain",7
30,87,81,"Light Rain",7
30,87,79,"Light Rain",7
30,87,81,"Light Rain",7
30,87,78,"Light Rain",7
30,87,80,"Light Rain",7
30,87,78,"Light Rain",7
30,87,79,"Light Rain",7
30,87,78,"Light Rain",7
30,87,78,"Light Rain",7
30,87,77,"Light Rain",7
30,87,78,"Light Rain",7
30,87,78,"Light Rain",7
30,87,78,"Light Rain",7
30,87,79,"Light Rain",7
30,87,78,"Light Rain",7
30,87,78,"Light Rain",7
30,87,77,"Light Rain",7
30,87,80,"Light Rain",7
30,87,78,"Light Rain",7
30,87,81,"Light Rain",7
30,87,79,"Light Rain",7
30,87,81,"Light Rain",7
30,87,79,"Light Rain",7
30,87,81,"Light Rain",7
30,87,79,"Light Rain",7
30,87,81,"Light Rain",7
30,87,80,"Light Rain",7
30,87,82,"Light Rain",7
30,87,81,"Light Rain",7
30,88,82,"Light Rain",7
30,88,82,"Light Rain",7
30,88,82,"Light Rain",7
30,88,82,"Light Rain",7
30,88,82,"Light Rain",7
30,88,82,"Light Rain",7
30,88,81,"Light Rain",7
30,88,83,"Light Rain",7
30,88,80,"Light Rain",7
30,88,82,"Light Rain",7
30,88,79,"Light Rain",7
30,88,81,"Light Rain",7
30,88,78,"Light Rain",7
30,88,80,"Light Rain",7
30,88,77,"Light Rain",7
30,88,79,"Light Rain",7
30,88,77,"Light Rain",7
30,88,79,"Light Rain",7
30,88,78,"Light Rain",7
30,88,79,"Light Rain",7
30,88,78,"Light Rain",7
30,88,78,"Light Rain",7
30,88,78,"Light Rain",7
30,88,78,"Light Rain",7
30,88,78,"Light Rain",7
30,88,77,"Light Rain",7
30,88,79,"Light Rain",7
30,88,78,"Light Rain",7
30,87,81,"Light Rain",7
30,87,79,"Light Rain",7
30,87,81,"Light Rain",7
30,87,80,"Light Rain",7
30,87,82,"Light Rain",7
30,87,81,"Light Rain",7
30,87,83,"Light Rain",7
30,87,82,"Light Rain",7
30,87,83,"Light Rain",7
30,87,83,"Light Rain",7
30,87,83,"Light Rain",7
30,87,83,"Light Rain",7
30,87,82,"Light Rain",7
30,87,83,"Light Rain",7
30,87,81,"Light Rain",7
30,87,83,"Light Rain",7
30,88,80,"Light Rain",7
30,88,81,"Light Rain",7
30,88,78,"Light Rain",7
30,88,80,"Light Rain",7
30,88,77,"Light Rain",7
30,88,79,"Light Rain",7
30,88,77,"Light Rain",7
30,88,78,"Light Rain",7
30,88,78,"Light Rain",7
30,88,78,"Light Rain",7
30,88,79,"Light Rain",7
30,88,79,"Light Rain",7
30,88,81,"Light Rain",7
30,88,80,"Light Rain",7
30,88,83,"Light Rain",7
30,88,81,"Light Rain",7
30,87,82,"Light Rain",7
30,87,81,"Light Rain",7
30,87,83,"Light Rain",7
30,87,82,"Light Rain",7
30,87,83,"Light Rain",7
30,87,83,"Light Rain",7
30,87,82,"Light Rain",7
30,87,84,"Light Rain",7
30,87,81,"Light Rain",7
30,87,83,"Light Rain",7
30,87,80,"Light Rain",7
30,87,82,"Light Rain",7
30,87,79,"Light Rain",7
30,87,80,"Light Rain",7
30,87,78,"Light Rain",7
30,87,79,"Light Rain",7
30,87,78,"Light Rain",7
30,87,78,"Light Rain",7
30,87,79,"Light Rain",7
30,87,78,"Light Rain",7
30,86,80,"Light Rain",7
30,86,78,"Light Rain",7
30,86,81,"Light Rain",7
30,86,80,"Light Rain",7
30,86,82,"Light Rain",7
30,86,81,"Light Rain",7
30,86,83,"Light Rain",7
30,86,83,"Light Rain",7
30,86,83,"Light Rain",7
30,86,84,"Light Rain",7
30,86,83,"Light Rain",7
30,86,83,"Light Rain",7
30,86,81,"Light Rain",7
30,86,82,"Light Rain",7
30,86,79,"Light Rain",7
30,86,81,"Light Rain",7
30,86,78,"Light Rain",7
30,86,80,"Light Rain",7
30,86,79,"Light Rain",7
30,86,79,"Light Rain",7
30,86,79,"Light Rain",7
30,86,79,"Light Rain",7
30,86,80,"Light Rain",7
30,86,79,"Light Rain",7
30,86,82,"Light Rain",7
30,86,80,"Light Rain",7
30,86,83,"Light Rain",7
30,86,81,"Light Rain",7
30,86,83,"Light Rain",7
30,86,82,"Light Rain",7
30,86,83,"Light Rain",7
30,86,83,"Light Rain",7
30,86,83,"Light Rain",7
30,86,84,"Light Rain",7
30,86,83,"Light Rain",7
30,86,83,"Light Rain",7
30,86,81,"Light Rain",7
30,86,82,"Light Rain",7
30,86,80,"Light Rain",7
30,86,82,"Light Rain",7
30,86,79,"Light Rain",7
30,86,81,"Light Rain",7
30,86,78,"Light Rain",7
30,86,80,"Light Rain",7
30,86,78,"Light Rain",7
30,86,79,"Light Rain",7
30,86,79,"Light Rain",7
30,86,79,"Light Rain",7
30,86,79,"Light Rain",7
30,86,79,"Light Rain",7
30,86,80,"Light Rain",7
30,86,79,"Light Rain",7
30,86,82,"Light Rain",7
30,86,80,"Light Rain",7
30,86,83,"Light Rain",7
30,86,81,"Light Rain",7
30,86,83,"Light Rain",7
30,86,82,"Light Rain",7
30,86,84,"Light Rain",7
30,86,82,"Light Rain",7
30,86,83,"Light Rain",7
30,86,83,"Light Rain",7
30,86,83,"Light Rain",7
30,86,83,"Light Rain",7
30,86,82,"Light Rain",7
30,86,84,"Light Rain",7
30,86,81,"Light Rain",7
30,86,83,"Light Rain",7
30,86,81,"Light Rain",7
30,86,83,"Light Rain",7
30,86,80,"Light Rain",7
30,86,81,"Light Rain",7
30,86,79,"Light Rain",7
30,86,80,"Light Rain",7
30,86,78,"Light Rain",7
30,86,79,"Light Rain",7
30,86,78,"Light Rain",7
30,86,78,"Light Rain",7
30,86,78,"Light Rain",7
30,86,78,"Light Rain",7
30,87,79,"Light Rain",7
30,87,78,"Light Rain",7
30,86,81,"Light Rain",7
30,86,79,"Light Rain",7
30,86,82,"Light Rain",7
30,86,80,"Light Rain",7
30,86,83,"Light Rain",7
30,86,82,"Light Rain",7
30,86,83,"Light Rain",7
30,86,82,"Light Rain",7
30,86,83,"Light Rain",7
30,86,83,"Light Rain",7
30,86,83,"Light Rain",7
30,86,84,"Light Rain",7
30,86,82,"Light Rain",7
30,86,83,"Light Rain",7
30,86,82,"Light Rain",7
30,86,83,"Light Rain",7
30,86,80,"Light Rain",7
30,86,82,"Light Rain",7
30,86,79,"Light Rain",7
30,86,81,"Light Rain",7
30,87,79,"Light Rain",7
30,87,80,"Light Rain",7
30,87,78,"Light Rain",7
30,87,80,"Light Rain",7
30,87,79,"Light Rain",7
30,87,79,"Light Rain",7
30,87,79,"Light Rain",7
30,87,79,"Light Rain",7
30,86,79,"Light Rain",7
30,86,79,"Light Rain",7
30,87,79,"Light Rain",7
30,87,79,"Light Rain",7
30,87,80,"Light Rain",7
30,87,79,"Light Rain",7
30,86,81,"Light Rain",7
30,86,79,"Light Rain",7
30,87,82,"Light Rain",7
30,87,80,"Light Rain",7
30,87,82,"Light Rain",7
30,87,81,"Light Rain",7
30,86,83,"Light Rain",7
30,86,82,"Light Rain",7
30,86,82,"Light Rain",7
30,86,83,"Light Rain",7
30,87,82,"Light Rain",7
30,87,83,"Light Rain",7
30,87,82,"Light Rain",7
30,87,83,"Light Rain",7
30,87,81,"Light Rain",7
30,87,82,"Light Rain",7
30,87,80,"Light Rain",7
30,87,82,"Light Rain",7
30,86,80,"Light Rain",7
30,86,82,"Light Rain",7
30,87,79,"Light Rain",7
30,87,81,"Light Rain",7
30,86,79,"Light Rain",7
30,86,81,"Light Rain",7
30,86,78,"Light Rain",7
30,86,80,"Light Rain",7
30,86,78,"Light Rain",7
30,86,80,"Light Rain",7
30,86,78,"Light Rain",7
30,86,79,"Light Rain",7
30,87,78,"Light Rain",7
30,87,79,"Light Rain",7
30,86,78,"Light Rain",7
30,86,79,"Light Rain",7
30,87,79,"Light Rain",7
30,87,78,"Light Rain",7
30,86,80,"Light Rain",7
30,86,79,"Light Rain",7
30,86,81,"Light Rain",7
30,86,80,"Light Rain",7
30,87,82,"Light Rain",7
30,87,81,"Light Rain",7
30,87,84,"Light Rain",7
30,87,83,"Light Rain",7
30,87,84,"Light Rain",7
30,87,84,"Light Rain",7
30,87,83,"Light Rain",7
30,87,84,"Light Rain",7
30,87,82,"Light Rain",7
30,87,84,"Light Rain",7
30,87,80,"Light Rain",7
30,87,81,"Light Rain",7
30,87,78,"Light Rain",7
30,87,79,"Light Rain",7
30,87,78,"Light Rain",7
30,87,78,"Light Rain",7
30,87,80,"Light Rain",7
30,87,79,"Light Rain",7
30,87,82,"Light Rain",7
30,87,81,"Light Rain",7
30,87,84,"Light Rain",7
30,87,82,"Light Rain",7
30,87,83,"Light Rain",7
30,87,83,"Light Rain",7
30,87,82,"Light Rain",7
30,87,83,"Light Rain",7
30,87,80,"Light Rain",7
30,87,82,"Light Rain",7
30,87,79,"Light Rain",7
30,87,80,"Light Rain",7
30,87,78,"Light Rain",7
30,87,79,"Light Rain",7
30,87,78,"Light Rain",7
30,87,78,"Light Rain",7
30,87,80,"Light Rain",7
30,87,79,"Light Rain",7
30,87,82,"Light Rain",7
30,87,81,"Light Rain",7
30,87,84,"Light Rain",7
30,87,83,"Light Rain",7
30,86,83,"Light Rain",7
30,86,84,"Light Rain",7
30,86,83,"Light Rain",7
30,86,84,"Light Rain",7
30,87,81,"Light Rain",7
30,87,83,"Light Rain",7
30,86,79,"Light Rain",7
30,86,80,"Light Rain",7
30,86,79,"Light Rain",7
30,86,79,"Light Rain",7
30,86,80,"Light Rain",7
30,86,79,"Light Rain",7
30,86,82,"Light Rain",7
30,86,81,"Light Rain",7
30,86,84,"Light Rain",7
30,86,83,"Light Rain",7
30,87,84,"Light Rain",7
30,87,84,"Light Rain",7
30,86,82,"Light Rain",7
30,86,83,"Light Rain",7
30,86,79,"Light Rain",7
30,86,80,"Light Rain",7
30,87,77,"Light Rain",7
30,87,78,"Light Rain",7
30,86,79,"Light Rain",7
30,86,78,"Light Rain",7
30,87,81,"Light Rain",7
30,87,80,"Light Rain",7
30,86,83,"Light Rain",7
30,86,82,"Light Rain",7
30,86,83,"Light Rain",7
30,86,83,"Light Rain",7
30,86,82,"Light Rain",7
30,86,83,"Light Rain",7
30,87,80,"Light Rain",7
30,87,81,"Light Rain",7
30,87,78,"Light Rain",7
30,87,79,"Light Rain",7
30,87,79,"Light Rain",7
30,87,79,"Light Rain",7
30,86,81,"Light Rain",7
30,86,80,"Light Rain",7
30,86,83,"Light Rain",7
30,86,82,"Light Rain",7
30,86,84,"Light Rain",7
30,86,84,"Light Rain",7
30,86,84,"Light Rain",7
30,86,84,"Light Rain",7
30,86,82,"Light Rain",7
30,86,83,"Light Rain",7
30,86,80,"Light Rain",7
30,86,81,"Light Rain",7
30,86,79,"Light Rain",7
30,86,79,"Light Rain",7
30,87,79,"Light Rain",7
30,87,79,"Light Rain",7
30,87,81,"Light Rain",7
30,87,79,"Light Rain",7
30,86,82,"Light Rain",7
30,86,81,"Light Rain",7
30,86,83,"Light Rain",7
30,86,83,"Light Rain",7
30,86,82,"Light Rain",7
30,86,83,"Light Rain",7
30,87,81,"Light Rain",7
30,87,82,"Light Rain",7
30,86,79,"Light Rain",7
30,86,80,"Light Rain",7
30,87,78,"Light Rain",7
30,87,78,"Light Rain",7
30,86,79,"Light Rain",7
30,86,78,"Light Rain",7
30,87,81,"Light Rain",7
30,87,81,"Light Rain",7
30,86,83,"Light Rain",7
30,86,82,"Light Rain",7
30,86,83,"Light Rain",7
30,86,83,"Light Rain",7
30,86,81,"Light Rain",7
30,86,83,"Light Rain",7
30,86,79,"Light Rain",7
30,86,81,"Light Rain",7
30,87,78,"Light Rain",7
30,87,79,"Light Rain",7
30,87,80,"Light Rain",7
30,87,79,"Light Rain",7
30,86,82,"Light Rain",7
30,86,82,"Light Rain",7
30,86,84,"Light Rain",7
30,86,83,"Light Rain",7
30,87,81,"Light Rain",7
30,87,83,"Light Rain",7
30,86,79,"Light Rain",7
30,86,80,"Light Rain",7
30,86,78,"Light Rain",7
30,86,79,"Light Rain",7
30,87,81,"Light Rain",7
30,87,80,"Light Rain",7
30,87,84,"Light Rain",7
30,87,83,"Light Rain",7
30,87,83,"Light Rain",7
30,87,83,"Light Rain",7
30,87,79,"Light Rain",7
30,87,80,"Light Rain",7
30,86,79,"Light Rain",7
30,86,79,"Light Rain",7
30,86,81,"Light Rain",7
30,86,80,"Light Rain",7
30,86,84,"Light Rain",7
30,86,83,"Light Rain",7
30,86,84,"Light Rain",7
30,86,84,"Light Rain",7
30,86,81,"Light Rain",7
30,86,82,"Light Rain",7
30,86,78,"Light Rain",7
30,86,79,"Light Rain",7
30,86,78,"Light Rain",7
30,86,78,"Light Rain",7
30,86,82,"Light Rain",7
30,86,81,"Light Rain",7
30,86,84,"Light Rain",7
30,86,84,"Light Rain",7
30,86,83,"Light Rain",7
30,86,83,"Light Rain",7
30,86,80,"Light Rain",7
30,86,81,"Light Rain",7
30,86,79,"Light Rain",7
30,86,80,"Light Rain",7
30,86,81,"Light Rain",7
30,86,80,"Light Rain",7
30,86,83,"Light Rain",7
30,86,83,"Light Rain",7
30,86,84,"Light Rain",7
30,86,85,"Light Rain",7
30,86,84,"Light Rain",7
30,86,84,"Light Rain",7
30,86,81,"Light Rain",7
30,86,82,"Light Rain",7
30,86,80,"Light Rain",7
30,86,80,"Light Rain",7
30,86,81,"Light Rain",7
30,86,80,"Light Rain",7
30,86,84,"Light Rain",7
30,86,83,"Light Rain",7
30,86,85,"Light Rain",7
30,86,86,"Light Rain",7
30,86,83,"Light Rain",7
30,86,84,"Light Rain",7
30,86,80,"Light Rain",7
30,86,81,"Light Rain",7
30,86,80,"Light Rain",7
30,86,80,"Light Rain",7
30,86,83,"Light Rain",7
30,86,83,"Light Rain",7
30,86,85,"Light Rain",7
30,86,85,"Light Rain",7
30,86,83,"Light Rain",7
30,86,84,"Light Rain",7
30,86,80,"Light Rain",7
30,86,81,"Light Rain",7
30,86,80,"Light Rain",7
30,86,80,"Light Rain",7
30,86,82,"Light Rain",7
30,86,81,"Light Rain",7
30,86,84,"Light Rain",7
30,86,84,"Light Rain",7
30,86,85,"Light Rain",7
30,86,85,"Light Rain",7
